full_name,name,neo,pha,epoch_cal,equinox,e,a,q,i,w,H,ma,ad,n,moid,t_jup,om,per,per_y,class,producer,first_obs,last_obs,diameter,albedo
"415949 (2001 XY10)",,Y,N,20200531.0000000,J2000,.387287969180001,.8716308337657032,.534058698281913,30.99481536080054,219.6742505078402,19.3,354.3608257332238,1.209202969249493,1.211170255035761,.0582439,6.617,92.94155918099604,297.2331912075985,0.81378012650951,ATE,"Otto Matic",2001-12-11,2020-02-05,,
"415986 (2002 AT5)",,Y,N,20200531.0000000,J2000,.5420223535431986,2.673069785917011,1.224206209369059,25.79637081650303,179.8424390810682,18.1,69.91861180885937,4.121933362464963,.2255218514799473,.234968,3.031,332.6992877929765,1596.297643166565,4.3704247588407,AMO,"Otto Matic",2002-01-09,2015-05-13,,
"415987 (2002 AE9)",,Y,N,20200531.0000000,J2000,.4362040738979522,1.122156620926243,.6326673313266554,37.8926749182927,129.1869953110017,19.0,79.25787479605403,1.61164591052583,.8291323487689206,.201079,5.296,127.4732490526525,434.1888246605272,1.18874421536079,APO,"Otto Matic",2001-12-28,2016-01-12,,
"416002 (2002 BN)",,Y,N,20200531.0000000,J2000,.5464469011469115,.875023550208731,.396869642766601,27.75517239174952,147.2512631049164,20.3,57.02441975215362,1.353177457650861,1.204133007466966,.0900724,6.554,115.7594603463471,298.9702946166237,0.818536056445239,ATE,"Otto Matic",2002-01-19,2020-01-29,,
"416032 (2002 EX11)",,Y,N,20200531.0000000,J2000,.4093339792596863,1.886530648942542,1.114309551415533,2.50723760981663,315.0686729663688,20.8,18.45330950947091,2.658751746469551,.3803717687480788,.130764,3.856,187.1191041304684,946.44247964267,2.59121828786494,AMO,"Otto Matic",2002-03-15,2015-05-06,,
"416071 (2002 NV)",,Y,N,20200531.0000000,J2000,.6161374544279208,2.668920162909216,1.02449848766298,22.2641605452209,271.8660598241695,17.9,63.05767255062656,4.313341838155452,.2260480161468111,.309624,2.994,294.2764797981637,1592.581992695708,4.36025186227435,AMO,"Otto Matic",2001-12-23,2015-07-11,,
"416151 (2002 RQ25)",,Y,N,20200531.0000000,J2000,.3063575406507009,1.111672407271977,.7711031825708897,4.576218129321449,225.7092780990205,20.7,129.2557204940119,1.452241631973064,.84088931607969,.0502829,5.558,10.50982991067663,428.1181757408406,1.17212368443762,APO,"Otto Matic",2002-09-03,2016-10-19,,
"416186 (2002 TD60)",,Y,N,20200531.0000000,J2000,.08259568295140678,1.202066017545733,1.102780553873865,7.411679434105973,343.7529147382085,19.3,117.7418211282328,1.3013514812176,.7478449997081497,.116925,5.279,62.64463723566931,481.3831745087442,1.31795530324092,AMO,"Otto Matic",2002-10-05,2019-07-09,,
"416195 (2002 TR190)",,Y,Y,20200531.0000000,J2000,.1599557745858513,1.076918320299831,.9046590162105779,26.91657946001483,104.7432917527961,19.4,200.3434120364079,1.249177624389085,.8819214917929245,.00488329,5.633,24.23032905232732,408.1995997944545,1.11758959560426,APO,"Otto Matic",2002-10-12,2014-05-25,,
"416217 (2002 VD118)",,Y,N,20200531.0000000,J2000,.1437145340703281,1.427605202169074,1.222437585702969,14.24911561730994,66.37784710525661,20.6,62.64241261229385,1.632772818635179,.5778190968507289,.298311,4.650,35.21006776492534,623.032367677181,1.70576965825375,AMO,"Otto Matic",2002-11-14,2019-11-17,,
"416224 (2002 XM90)",,Y,N,20200531.0000000,J2000,.3777248232682415,1.791088020170431,1.114549614293691,20.18416000518397,80.76513993178369,18.0,67.56494611396428,2.467626426047172,.4111768738201041,.317784,3.925,81.61523831636021,875.5356220678532,2.39708589204067,AMO,"Otto Matic",2002-12-05,2019-09-29,,
"416225 (2002 XZ118)",,N,N,20200531.0000000,J2000,.05539310803025912,5.184351041711609,4.897173724391291,15.56503981484234,302.8217099326746,13.6,213.8223996495994,5.471528359031927,.0834953852352926,3.92876,2.924,69.2857870305498,4311.615534026328,11.804559983645,TJN,"Otto Matic",2001-10-15,2020-01-26,,
"416231 (2003 AJ73)",,Y,N,20200531.0000000,J2000,.349186295114689,1.811983712456476,1.17926383309564,9.77167387114169,168.7741993269319,18.5,20.54053309157535,2.444703591817313,.4040849164418182,.185528,3.962,4.909237471621035,890.9018509524948,2.43915633388773,AMO,"Otto Matic",2003-01-11,2020-02-24,,
"416283 (2003 MM)",,Y,N,20200531.0000000,J2000,.2563436841114893,1.053257941186695,.7832619202232149,8.544745182991198,19.78627516007373,21.5,335.9411491180484,1.323253962150174,.9118049814439784,.131778,5.800,127.6201170994287,394.8212691598665,1.08096172254584,APO,"Otto Matic",2002-08-11,2016-06-29,,
"416502 (2003 YT7)",,N,N,20200531.0000000,J2000,.02923095008013248,5.185004897919471,5.033442278583145,33.17946694196129,237.8017764854256,13.4,260.4719719024807,5.336567517255798,.08347959192674528,4.0687,2.674,103.8065869475266,4312.431238474499,11.8067932607105,TJN,"Otto Matic",2003-12-20,2019-07-01,12.734,0.036
"416513 (2003 YU93)",,N,N,20200531.0000000,J2000,.07434438215298879,5.200037627364313,4.813444042785619,14.84660171496316,197.2107168463627,13.5,109.1979781278344,5.586631211943006,.08311785837524979,3.83269,2.928,282.4248783693149,4331.199179539954,11.8581770829294,TJN,"Otto Matic",2002-10-13,2019-05-26,,
"416567 (2004 EB)",,Y,N,20200531.0000000,J2000,.6586189250765632,3.118558132928909,1.064616727630497,21.10220145621496,238.3487991319392,17.1,310.5968122199866,5.172499538227321,.1789671440517674,.205905,2.755,21.12306149172004,2011.542408565606,5.50730296664095,AMO,"Otto Matic",1999-10-12,2020-01-27,2.538,0.036
"416584 (2004 JB12)",,Y,N,20200531.0000000,J2000,.5161648256242841,2.187329485470319,1.058306943019677,8.439723114099083,152.2516884068932,18.9,319.1400186546889,3.316352027920961,.3046721539264849,.0667984,3.477,151.9975970486049,1181.597974611311,3.23503894486327,AMO,"Otto Matic",2004-04-16,2020-03-04,,
"416591 (2004 LC2)",,Y,Y,20200531.0000000,J2000,.734462366294136,1.864819970775306,.4951798823271133,10.98145090520963,290.6400517445269,18.5,74.67694570675884,3.234460059223499,.3870336330502303,.0279565,3.588,84.32143242509127,930.1517213447912,2.54661662243612,APO,"Otto Matic",2004-06-11,2020-02-25,,
"416675 (2004 XJ3)",,Y,N,20200531.0000000,J2000,.557167612535393,2.867891504738697,1.269995242032901,35.9372638838188,153.5783820567709,17.5,68.56792793174962,4.465787767444493,.2029364213655803,.318962,2.813,242.0696150346727,1773.954608923931,4.856823022379,AMO,"Otto Matic",2004-12-03,2015-01-01,,
"416680 (2004 XD50)",,Y,N,20200531.0000000,J2000,.3765388468609955,1.825519882118763,1.138140730783943,20.65656864512,63.76369981125836,18.4,51.14936272723981,2.512899033453582,.3995988437767801,.278792,3.877,106.0586554621316,900.9035076215075,2.46653937747162,AMO,"Otto Matic",2004-12-12,2016-09-08,,
"416693 (2004 YU20)",,N,N,20200531.0000000,J2000,.01437994008320909,5.12091144773564,5.047273047945782,19.30303497108051,288.7687775615138,13.2,189.8457469410712,5.194549847525499,.08505173453024677,4.09824,2.888,124.1489011709862,4232.717909732623,11.5885500608696,TJN,"Otto Matic",1997-05-28,2019-07-26,,
"416694 (2004 YR32)",,Y,N,20200531.0000000,J2000,.700290525692343,3.062114460827353,.9177447153244405,20.51759564190318,88.56170081670196,17.6,310.3335592227718,5.206484206330265,.1839382046644631,.241123,2.725,90.34784117320888,1957.179046390639,5.35846419271907,APO,"Otto Matic",2004-12-22,2014-10-24,2.292,0.031
"416705 (2005 AR64)",,N,N,20200531.0000000,J2000,.06635995803078533,5.240856313995544,4.893073308953424,12.73977286162167,2.422752050327308,13.8,97.24065820735353,5.588639319037665,.08214869985377383,3.90846,2.946,124.0503245126561,4382.296988763139,11.9980752601318,TJN,"Otto Matic",2004-12-13,2019-05-27,,
"416708 (2005 AL74)",,N,N,20200531.0000000,J2000,.03824857320261481,5.307498315855084,5.104494077998346,25.78985836041597,149.85203685,13.0,308.3554804146223,5.510502553711822,.08060635378379838,4.10277,2.798,124.5940159559935,4466.149169401568,12.2276500188955,TJN,"Otto Matic",2005-01-15,2019-06-03,12.974,0.080
"416713 (2005 BR33)",,N,N,20200531.0000000,J2000,.04497989852037651,5.252992422530251,5.016713356436533,19.95213068728518,278.2207800380487,13.5,170.3294411750707,5.489271488623968,.08186417931558998,4.09798,2.878,128.0353250865227,4397.527746686183,12.0397748027,TJN,"Otto Matic",1999-06-21,2019-03-06,,
"416772 (2005 EQ272)",,N,N,20200531.0000000,J2000,.08145054013774272,5.227769188813699,4.801964564669374,4.754249919386419,246.4937126063244,14.1,65.97299973906406,5.653573812958024,.08245736771211497,3.80894,2.986,293.9290217875115,4365.892460415122,11.9531621092816,TJN,"Otto Matic",2005-01-17,2019-06-02,,
"416776 (2005 EM298)",,N,N,20200531.0000000,J2000,.0399708398500505,5.381337792372735,5.16624120129478,1.49009387665293,311.5668710065421,14.0,240.2732578118588,5.596434383450689,.07895301021224024,4.16116,2.999,42.14087601493488,4559.674153426876,12.4837074700257,TJN,"Otto Matic",1999-09-03,2019-04-24,,
"416801 (2005 GC120)",,Y,Y,20200531.0000000,J2000,.49752100863314,1.19348309777361,.5997001831826789,16.53107562850091,258.2588202929352,19.6,143.7394862224031,1.787266012364541,.7559266640092009,.0061113,5.156,67.96578715624437,476.2366736617961,1.30386495184612,APO,"Otto Matic",2005-04-12,2019-02-09,0.906,0.031
"416804 (2005 GP128)",,Y,N,20200531.0000000,J2000,.5759043841178241,2.703536758599661,1.146558086698425,5.292684080198487,116.4268261355895,18.6,121.5634099975217,4.260515430500898,.2217204011389681,.156833,3.098,166.8369577315368,1623.666555493746,4.44535675699862,AMO,"Otto Matic",2005-03-09,2014-11-21,,
